0.00219875,47115.6
0.00241306,47131.4
0.00255631,47139.9
0.00271714,47150.7
0.00279765,47162.2
0.00299216,47174.5
0.00315273,47179.9
0.0032437,47186.2
0.00332447,47200.9
0.00338165,47206
0.00342671,47213.8
0.00352403,47219.8
0.00360641,47226.8
0.00369798,47229.8
0.00374744,47254.1
0.00379531,47281.9
0.00385713,47286.9
0.00391439,47300.3
0.00396289,47309.7
0.00400699,47323.3
0.00406558,47331.8
0.00412335,47334.6
0.00417235,47335.5
0.00421583,47335.8
0.00426672,47349.3
0.00433681,47355.9
0.00438683,47366.3
0.00443758,47368.5
0.00452449,47377.8
0.00459375,47381.9
0.00466516,47383.1
0.0047378,47401.2
0.00480287,47422.1
0.00486848,47422.5
0.00495331,47431.6
0.00502232,47431.7
0.00509169,47432.6
0.0051481,47438.9
0.00520698,47439.1
0.00526995,47443.6
0.00532417,47452.2
0.00538184,47465.8
0.00543704,47479.4
0.00549007,47482.5
0.0055445,47489.5
0.00559357,47489.8
0.00564706,47493.8
0.00570274,47502.1
0.00575687,47513.3
0.00580871,47530.2
0.00586403,47530.6
0.00590826,47538.3
0.00597913,47552.5
0.00602295,47557.3
0.00607667,47559.7
0.0061297,47564.8
0.0061906,47580.7
0.00624825,47591
0.00631994,47592
0.00639411,47602
0.00647103,47609.9
0.0065448,47615.7
0.00661682,47628.7
0.00669543,47644.6
0.00681079,47658.3
0.00692856,47661
0.00701736,47663.8
0.0071241,47668.6
0.00720972,47675.5
0.00731668,47679.6
0.00739953,47693.8
0.00750347,47708.9
0.00759339,47712.6
0.0076912,47717.7
0.00777584,47722.6
0.00786889,47728.5
0.00791502,47743.7
0.007967,47757.6
0.00802595,47763.9
0.00807831,47784.3
0.00813002,47787.9
0.00817531,47815.2
0.00823112,47821
0.00828855,47823.1
0.0083359,47826.3
0.00838375,47827.4
0.00843928,47835.9
0.00848993,47845.5
0.00855549,47851.8
0.00861132,47852.5
0.00866875,47853.8
0.00871499,47856.1
0.00876855,47867.9
0.00881403,47870.1
0.00887381,47884.1
0.00891928,47888.6
0.00897673,47899.9
0.00904489,47913.2
0.00911308,47924.7
0.00916989,47934.4
0.00922939,47936
0.00928486,47941
0.00935842,47947.4
0.00943725,47947.9
0.00951275,47961.1
0.00958158,47961.9
0.00965154,47964
0.00972475,47970.4
0.00979086,47989.7
0.00985782,47993.7
0.00992559,48000.8
0.00999687,48012.7
0.0100524,48015.3
0.0101074,48016.6
0.0101546,48025.2
0.010201,48036.3
0.0102541,48038.3
0.010309,48041.7
0.0103604,48046.2
0.0104117,48060.2
0.010466,48087.4
0.0105206,48096.4
0.0105733,48097.1
0.0106265,48100.5
0.0106835,48102.3
0.0107376,48105.7
0.0107847,48113.1
0.010846,48115.3
0.0108924,48117.4
0.0109438,48126.1
0.0109924,48139.3
0.0110502,48161.9
0.0111043,48167.5
0.0111576,48171.3
0.011205,48173.3
0.0112578,48177
0.0113091,48180.4
0.0113768,48200.5
0.0114484,48216.2
0.0115239,48219.8
0.0115951,48222.1
0.0116584,48226.7
0.0117254,48227.7
0.0117919,48233.9
0.0118552,48244.5
0.0119178,48258.4
0.0119771,48270.7
0.0120324,48273.2
0.0120845,48288.4
0.0121389,48296
0.0121923,48297.7
0.0122467,48302.3
0.0122964,48303.6
0.0123551,48316.2
0.0124118,48319.1
0.0124668,48340.5
0.0125314,48341.3
0.0125856,48347.2
0.0126415,48374.3
0.0126982,48375.7
0.0127477,48381.1
0.0127965,48382.9
0.0128688,48384.4
0.012932,48385.5
0.0129944,48401.5
0.01305,48407.7
0.0131071,48417.1
0.0131655,48417.8
0.0132191,48425.7
0.0132755,48426.3
0.0133249,48442.5
0.0133991,48447.9
0.0134761,48466.9
0.013549,48477
0.0136195,48478.2
0.0136786,48479.6
0.0137465,48491.5
0.0138134,48500
0.0138769,48500.9
0.0139459,48509
0.0140106,48518.5
0.0140654,48518.7
0.0141225,48532.9
0.0141772,48541.2
0.014234,48544.9
0.0142878,48553.5
0.0143435,48562.8
0.0143999,48563.1
